url,final_url,http_status,status,note,chain,html
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:33:00,2025/01/06 16:33:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:00:00,2025/01/06 16:00:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:00:00,2025/01/06 16:00:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:00:00,2025/01/06 16:00:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:00:00,2025/01/06 16:00:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 16:39:00,2025/01/06 16:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:03:00,2025/01/06 17:03:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:09:00,2025/01/06 17:09:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:09:00,2025/01/06 17:09:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:09:00,2025/01/06 17:09:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:42:00,2025/01/06 17:42:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:42:00,2025/01/06 17:42:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:24:00,2025/01/06 17:24:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:24:00,2025/01/06 17:24:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:35:00,2025/01/06 17:35:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:35:00,2025/01/06 17:35:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 17:37:00,2025/01/06 17:37:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 18:04:00,2025/01/06 18:04:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 18:10:00,2025/01/06 18:10:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/06 18:24:00,2025/01/06 18:24:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:29:00,2025/01/07 11:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:29:00,2025/01/07 11:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:29:00,2025/01/07 11:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:29:00,2025/01/07 10:29:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:25:00,2025/01/07 11:25:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:21:00,2025/01/07 09:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:25:00,2025/01/07 09:25:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 09:31:00,2025/01/07 09:31:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 10:58:00,2025/01/07 10:58:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:03:00,2025/01/07 11:03:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:08:00,2025/01/07 11:08:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:08:00,2025/01/07 11:08:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:16:00,2025/01/07 11:16:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:16:00,2025/01/07 11:16:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:22:00,2025/01/07 11:22:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:45:00,2025/01/07 11:45:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:51:00,2025/01/07 11:51:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 12:01:00,2025/01/07 12:01:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 12:09:00,2025/01/07 12:09:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:34:00,2025/01/07 11:34:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:39:00,2025/01/07 11:39:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 11:45:00,2025/01/07 11:45:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 12:42:00,2025/01/07 12:42:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:14:00,2025/01/07 13:14:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:14:00,2025/01/07 13:14:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:14:00,2025/01/07 13:14:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:14:00,2025/01/07 13:14:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 12:52:00,2025/01/07 12:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 12:58:00,2025/01/07 12:58:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:04:00,2025/01/07 13:04:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:09:00,2025/01/07 13:09:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:13:00,2025/01/07 13:13:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:52:00,2025/01/07 13:52:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:13:00,2025/01/07 13:13:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:28:00,2025/01/07 13:28:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:28:00,2025/01/07 13:28:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:21:00,2025/01/07 13:21:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:36:00,2025/01/07 13:36:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:36:00,2025/01/07 13:36:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:45:00,2025/01/07 13:45:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:54:00,2025/01/07 13:54:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 13:54:00,2025/01/07 13:54:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:10:00,2025/01/07 14:10:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:10:00,2025/01/07 14:10:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:18:00,2025/01/07 14:18:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:18:00,2025/01/07 14:18:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:18:00,2025/01/07 14:18:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:18:00,2025/01/07 14:18:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
2025/01/07 14:18:00,2025/01/07 14:18:00,0,error,Request URL is missing an 'http://' or 'https://' protocol.,[],
